"id","artist","song","lyrics"
183159,"clint-black","hey hot rod","out on the highway flyin' by me
Headlights and tail lights are all i could see
Down at the junction another flies by
They come and go in the blink of an eye
Down at the stripyou see 'em waitin' in line
Lay down the rubber let their motors unwind
No matter whether you can drive it that good
If you ain't got it revvin' under the hood
[Chorus]
Hey hey hot rod
Burnin' up the back streets tearin' up town
Hey hey hot rod
A hound for glory and the glory bound
Lit up and cruisin' on the good night tail
A rockin' motivator and the radio wails
Ahead of the heat movin' fast and cool
That mean machin is breakin' all the rules
[Chorus]
Out on the highway flyin' by me
The blinding headlights are all i could see
The killer curves are gonna drive me to far
And i ain't even started up my car
[Chorus]
You got the hottest set of wheels around
A hound for glory and the glory bound"
240597,"crystal-eyes","cursed and damned","Music: Mikael Dahl - Lyrics: Andreas Gtesson
Ever since I took that black sword of might
from the hands of a fallen tainted Chaos knight,
a dark presence has grown inside of me
and merged with my soul. I'm no longer me
Pre Chorus
Dreams of bloodshed haunt my nights,
I fear what's in me
Dreams of violence in endless fights,
my future I see
The darkness inside is now fully unleashed
My humanity is gone. I've changed into a beast
I now have to leave the kingdoms of Man,
and travel north to the Wastes if I can
Pre Chorus
Dreams of bloodshed fill my nights,
so sweet dreams indeed
Dreams of violence in endless fights
will soon change to deeds
Chorus
Beyond all hope, I'm cursed and damned
From all mankind I'm forever banned
Well, so be it, I accept my fate
I embrace the dark and submit to my hate
At last I have reached the ever-changing land
where men turn into gods or dust in the sand
Pre Chorus
So I tread upon this road
of damnation and sin
that leads to death or might untold
Let slaughter begin!
Chorus
Solo Dahl
Chorus"
265914,"bjorn-eidsvag","din dag",""
298900,"be-good-tanyas","little blues","Well here I am, undone again.
I know I'll see you, I just don't know when.
Little stars, all a 'twinkling,
I wonder where you are, I wonder what you're thinking.
I know I gave my heart a little soon,
I walk for miles underneath the moon,
I sing this sad, lonesome little tune
For you.
A little patch of grass, under the overpass,
I'll rest for hours, amid the flowers,
Just a tiny bird with a little song
And when the sun comes up, I'll be long gone"
147192,"george-hamilton-iv","did she mention my name","It's so nice to meet an old friend and pass the time of day
And talk about the hometown a million miles away
Is the ice still in the river are the old folks still the same
And by the way did she mention my name
And by the way did she mention my name just in passing
And when the morning came do you remember if she dropped a name or two
Is the homesteam still on fire do they still win all their games
And by the way did she mention my name
[ harmonica ]
Is the landlord still a loser do his signs hang on the wall
Are the young girls still as pretty in the city in the fall
Does the laughter on their faces still put the sun to shame
And by the way did she mention my name
Did she mention my name just in passing
And when the talk ran high did the look in her eyes seem far away
Is the old roof still leaking when the lakes all turn to rain
And by the way did she mention my name
[ harmonica ]
Did she mention my name...
And by the way did she mention my name"
167274,"believer","no apology","No more will I regress backward
From what which I believe
I owe no man an explanation
Expect no apology
Logic defends age old prophecies
Christ's life, death and resurrection
Proof of absolute deity
Expect no apology
Not one regret
Impenitent
No more will I regress backward
From that which I believe
I owe no man an explanation
Expect no apology"
310987,"american-music-club","i broke my promi","I broke my promise
That I wouldn't write another song about you
I guess I lied, after twelve years I still love you
On the phone you sound happy but a heart can cry
And you don't see the tears
I'm glad you went back
The california sun always shines but
San francisco is a cold place
To have a run of bad luck
People like to shine their little flashlights in your face
I'm glad you went back
The blue blue sky is made of butcher knives
And everyone you meet is wearing some stupid disguise
In columbus there's not spotlight to dazzle your eyes
I hope you find someone who loves you
'cause only love can save you
I broke my promise 'cause I've missed you for so long
I can feel you in my life when you're happy
No matter where you are
I'm glad you went back"
11144,"goatwhore","razor flesh devoured","Stealing souls for an urge that was kept a secret
Fade in this memory, as these curses exit lips
Digesting the power of dead space filled with betrayal
This evolution has passed down these genetics of evil
This message woes, ripped of emotion
Conspiracy of poison, the target of bloodlust
Black veiled whisperers, touched by the wicked
Grey twilight of this might, a return from hell
As the bloodstained vision engulfs this purpose
Awaken in the eclipse of self consuming rebirth
Peeling back the skin of flame to rise up from this fire
These layers of apocalypse cover the sky in hatred
Memories washed away in corridors lined with decay
Demands by oblivious parasites of cradled fear
Fluids drained in this task of a souls devourment
Not a ray of light that breathes in this lack of hope
Unleash the morbid, hear the call of wounds
This misfortune rules with a plague of rot
Executing ritual mutilations of tradition
Personal damage of bitter movements in staggered thought
Scarification of entrance to this chaos
Swine of forever, butchering the ageless
Suffocate them with this fire
In strikes of rage flesh is torn by thorns that crown kings
Effigy of a frozen vision severed of limbs, cast from the bone of angels
Distinct venomous behavior, placed on this pedestal of the revealing terror
This evocation of wrath
These words that will take all life
A mouthful of revenge
Choke on the virus spreading within, soaring deeper into the solar burn
Entwined in the lateral movement above,
Flesh covered grounds of massacre
Only the most deviant of these supplicants,
Will have forged the new worlds vision"
123023,"grand-magus","ashes",""
216757,"charlie-landsborough","it s raining outside","It's Raining outside
Oh it's raining outside and I 'm walkin
No one can see my tears of dismay
It's a ploy that I used for hiding my blues away
Oh it's raining outside and I'm lonely
Don't know where to go to pick up your trail
I can't say goodbye for each time I try I fail
Mother of all my sorrow
Where are you now why did you leave
How can I face tomorrow
With this old broken heart on my sleeve
Oh it's raining outside and I'm wishin'
It would follow my soul and wash all the pain away from my heart letting me start again
Mother of all my sorrows where are you now why did you leave
How can I face tomorrow
With this old broken heart on my sleeve
Maybe you'll come with sunshine
Maybe you'll come someday sometime
Mother of all my sorrows where are you now why did you leave
How can I face tomorrow
With this old broken heart on my sleeve
Mother of all my sorrows where are you now why did you leave
How can I face tomorrow
With this old broken heart on my sleeve
Oh it's raining outside
Oh it's raining outside
Oh it's raining outside
Oh it's raining outside
Oh it's raining outside
Oh it's raining outside"
